time,TP9,AF7,AF8,TP10,AUX
1644477865227.7188,-23.4375,-21.97265625,-246.58203125,-20.01953125,64.453125
1644477865231.625,1.953125,-21.484375,283.69140625,-0.9765625,23.4375
1644477865235.5312,-6.8359375,-23.92578125,426.7578125,-7.8125,-109.86328125
1644477865239.4375,-33.69140625,-22.94921875,24.90234375,-19.04296875,-75.68359375
1644477865243.3438,-45.8984375,-19.53125,-272.4609375,-30.2734375,-70.80078125
1644477865247.25,-22.94921875,-21.484375,-85.44921875,-25.390625,-110.3515625
1644477865251.1562,4.8828125,-26.3671875,177.24609375,-0.48828125,-20.01953125
1644477865255.0625,5.37109375,-20.99609375,21.484375,11.71875,130.859375
1644477865258.9688,-25.87890625,-23.4375,-481.4453125,-5.859375,255.859375
1644477865262.875,-50.29296875,-25.390625,-360.3515625,-29.296875,-17.08984375
1644477865266.7812,-40.52734375,-26.3671875,53.7109375,-22.4609375,-238.76953125
1644477865270.6875,-15.625,-34.1796875,218.26171875,-5.37109375,-127.9296875
1644477865274.5938,-6.8359375,-33.69140625,165.52734375,-0.9765625,-71.77734375
1644477865278.5,-27.34375,-30.2734375,-54.19921875,-8.7890625,-143.06640625
1644477865282.4062,-54.19921875,-31.73828125,-226.07421875,-30.76171875,-290.0390625
1644477865286.3125,-42.96875,-30.2734375,-316.89453125,-24.4140625,-199.21875
1644477865290.2188,-8.7890625,-29.78515625,38.57421875,1.46484375,-94.7265625
1644477865294.125,0.48828125,-27.83203125,363.76953125,0.48828125,-173.828125
1644477865298.0312,-17.08984375,-27.83203125,32.71484375,-17.08984375,-90.33203125
1644477865301.9375,-44.921875,-25.87890625,-457.51953125,-30.2734375,112.79296875
1644477865305.8438,-42.96875,-22.4609375,-278.80859375,-29.78515625,-44.43359375
1644477865309.75,-2.44140625,-21.97265625,323.2421875,-4.8828125,-222.16796875
1644477865313.6562,20.5078125,-17.578125,403.80859375,13.18359375,-113.28125
1644477865317.5625,-6.34765625,-23.92578125,-170.8984375,0.48828125,94.23828125
1644477865321.4688,-42.48046875,-28.3203125,-365.72265625,-21.97265625,-64.94140625
1644477865325.375,-46.38671875,-32.71484375,-72.75390625,-21.97265625,-295.8984375
1644477865329.2812,-12.20703125,-36.62109375,134.27734375,3.41796875,-187.98828125
1644477865333.1875,11.23046875,-38.0859375,122.55859375,13.671875,24.90234375
1644477865337.0938,-6.34765625,-38.57421875,48.828125,0.48828125,-39.55078125
1644477865341,-41.015625,-38.0859375,-56.15234375,-6.8359375,-205.078125
1644477865344.9062,-38.0859375,-35.64453125,-306.15234375,-3.41796875,-59.08203125
1644477865348.8125,-5.37109375,-29.296875,-200.1953125,13.18359375,62.98828125
1644477865352.7188,11.23046875,-25.390625,299.8046875,26.3671875,-39.0625
1644477865356.625,-6.8359375,-23.92578125,365.72265625,16.11328125,-144.53125
1644477865360.5312,-33.69140625,-23.4375,-93.75,-11.71875,-150.87890625
1644477865364.4375,-41.015625,-21.484375,-814.94140625,-16.11328125,203.125
1644477865368.3438,-10.7421875,-9.27734375,-417.48046875,-0.9765625,218.75
1644477865372.25,27.34375,-3.41796875,429.19921875,14.16015625,-115.234375
1644477865376.1562,22.94921875,-10.7421875,291.015625,13.18359375,-123.046875
1644477865380.0625,-23.4375,-24.90234375,7.8125,-14.16015625,-163.0859375
1644477865383.9688,-62.01171875,-33.69140625,-31.73828125,-47.36328125,-215.8203125
1644477865387.875,-39.0625,-28.3203125,106.4453125,-37.59765625,-186.03515625
1644477865391.7812,1.46484375,-27.83203125,119.140625,-8.7890625,27.83203125
1644477865395.6875,-10.7421875,-33.69140625,46.38671875,-28.3203125,92.7734375
1644477865399.5938,-41.50390625,-38.57421875,-111.328125,-46.38671875,-55.17578125
1644477865403.5,-65.91796875,-42.96875,-221.19140625,-46.875,-159.66796875
