time,TP9,AF7,AF8,TP10,AUX
1656409124146.375,-79.58984375,-139.16015625,-112.79296875,-74.21875,-39.55078125
1656409124150.2812,-81.54296875,-135.25390625,-118.1640625,-72.75390625,-87.890625
1656409124154.1875,-76.171875,-129.8828125,-157.2265625,-85.44921875,-141.6015625
1656409124158.0938,-66.89453125,-126.953125,-169.43359375,-90.33203125,23.92578125
1656409124162,-67.87109375,-127.44140625,-148.92578125,-87.40234375,90.33203125
1656409124165.9062,-68.359375,-129.39453125,-150.390625,-86.42578125,-83.984375
1656409124169.8125,-70.3125,-127.9296875,-155.2734375,-88.8671875,-32.71484375
1656409124173.7188,-70.3125,-117.1875,-144.04296875,-91.796875,90.8203125
1656409124177.625,-60.546875,-105.46875,-120.1171875,-81.0546875,-13.671875
1656409124181.5312,-55.6640625,-98.6328125,-108.88671875,-59.08203125,-143.5546875
1656409124185.4375,-68.359375,-96.19140625,-113.28125,-57.6171875,-125.9765625
1656409124189.3438,-79.58984375,-93.26171875,-134.765625,-62.01171875,132.8125
1656409124193.25,-68.359375,-85.9375,-112.3046875,-72.265625,154.78515625
1656409124197.1562,-62.5,-77.1484375,-94.23828125,-72.75390625,-122.55859375
1656409124201.0625,-71.77734375,-73.2421875,-104.98046875,-50.29296875,-94.23828125
1656409124204.9688,-74.21875,-67.3828125,-93.75,-35.15625,-5.37109375
1656409124208.875,-76.171875,-64.453125,-97.16796875,-43.9453125,-71.77734375
1656409124212.7812,-75.1953125,-69.82421875,-102.5390625,-49.8046875,-52.24609375
1656409124216.6875,-64.453125,-69.82421875,-88.8671875,-36.62109375,84.47265625
1656409124220.5938,-65.4296875,-71.77734375,-89.35546875,-23.92578125,395.5078125
1656409124224.5,-74.70703125,-70.80078125,-60.546875,-33.203125,269.04296875
1656409124228.4062,-75.68359375,-68.84765625,-61.5234375,-47.36328125,-139.6484375
1656409124232.3125,-74.21875,-72.75390625,-80.56640625,-49.31640625,-121.58203125
1656409124236.2188,-62.5,-67.87109375,-68.359375,-52.24609375,-67.87109375
1656409124240.125,-48.828125,-67.3828125,-58.59375,-35.64453125,-143.5546875
1656409124244.0312,-61.03515625,-72.75390625,-59.08203125,-26.3671875,-166.015625
1656409124247.9375,-77.63671875,-69.82421875,-68.359375,-44.921875,-69.82421875
1656409124251.8438,-76.171875,-64.453125,-67.3828125,-54.6875,-22.4609375
1656409124255.75,-73.73046875,-66.40625,-77.63671875,-50.78125,-112.3046875
1656409124259.6562,-72.75390625,-67.87109375,-77.63671875,-44.43359375,-89.35546875
1656409124263.5625,-65.91796875,-66.89453125,-87.890625,-36.1328125,217.28515625
1656409124267.4688,-63.96484375,-68.359375,-77.1484375,-29.296875,301.26953125
1656409124271.375,-58.10546875,-72.75390625,-63.96484375,-37.109375,-55.17578125
1656409124275.2812,-50.78125,-74.70703125,-86.9140625,-44.921875,-57.12890625
1656409124279.1875,-49.31640625,-66.40625,-94.7265625,-36.62109375,89.35546875
1656409124283.0938,-39.55078125,-60.05859375,-70.80078125,-31.25,5.859375
1656409124287,-38.0859375,-59.5703125,-67.87109375,-37.109375,-151.3671875
1656409124290.9062,-49.31640625,-52.24609375,-80.56640625,-45.8984375,-144.04296875
1656409124294.8125,-58.59375,-48.33984375,-76.171875,-41.50390625,38.0859375
1656409124298.7188,-40.0390625,-47.8515625,-59.08203125,-35.15625,3.90625
1656409124302.625,-24.4140625,-49.8046875,-68.359375,-37.59765625,-173.33984375
1656409124306.5312,-43.45703125,-56.640625,-93.26171875,-46.875,26.85546875
1656409124310.4375,-61.03515625,-59.08203125,-98.14453125,-48.33984375,383.30078125
1656409124314.3438,-55.6640625,-50.78125,-68.84765625,-45.41015625,74.70703125
1656409124318.25,-52.24609375,-49.8046875,-76.66015625,-37.109375,-187.98828125
1656409124322.1562,-50.78125,-50.78125,-89.35546875,-28.3203125,-39.0625
1656409124326.0625,-59.08203125,-43.45703125,-76.66015625,-37.59765625,23.4375
1656409124329.9688,-63.96484375,-43.9453125,-80.078125,-49.31640625,-66.89453125
1656409124333.875,-62.98828125,-48.828125,-95.21484375,-56.15234375,-94.7265625
1656409124337.7812,-54.19921875,-41.50390625,-86.9140625,-38.57421875,-43.45703125
1656409124341.6875,-71.2890625,-45.41015625,-59.08203125,-43.9453125,-0.48828125
1656409124345.5938,-78.125,-57.12890625,-55.6640625,-57.12890625,-90.33203125
1656409124349.5,-65.4296875,-56.15234375,-70.80078125,-53.22265625,-115.234375
1656409124353.4062,-60.546875,-51.7578125,-91.30859375,-50.78125,33.203125
1656409124357.3125,-52.734375,-47.36328125,-88.37890625,-45.8984375,103.515625
1656409124361.2188,-62.98828125,-46.38671875,-64.94140625,-43.9453125,4.8828125
1656409124365.125,-84.9609375,-55.6640625,-75.1953125,-48.828125,-96.6796875
1656409124369.0312,-86.9140625,-62.5,-98.14453125,-41.50390625,56.15234375
1656409124372.9375,-78.125,-62.5,-71.77734375,-41.015625,98.6328125
1656409124376.8438,-79.1015625,-62.5,-64.453125,-45.41015625,-114.2578125
1656409124380.75,-76.66015625,-63.96484375,-82.03125,-38.0859375,-120.60546875
1656409124384.6562,-59.08203125,-58.10546875,-77.63671875,-39.55078125,-13.671875
1656409124388.5625,-59.08203125,-53.22265625,-80.078125,-52.734375,-30.76171875
1656409124392.4688,-64.94140625,-58.59375,-80.56640625,-64.94140625,-32.71484375
1656409124396.375,-55.6640625,-62.98828125,-81.54296875,-67.3828125,-21.97265625
1656409124400.2812,-53.22265625,-67.3828125,-90.33203125,-56.15234375,274.90234375
1656409124404.1875,-59.08203125,-72.75390625,-77.1484375,-42.48046875,185.05859375
1656409124408.0938,-62.5,-71.77734375,-73.73046875,-50.78125,-160.15625
1656409124412,-62.98828125,-67.87109375,-84.47265625,-60.05859375,-73.2421875
1656409124415.9062,-70.3125,-73.2421875,-82.51953125,-68.359375,141.11328125
1656409124419.8125,-66.89453125,-73.2421875,-68.84765625,-68.359375,-82.03125
1656409124423.7188,-62.01171875,-72.75390625,-72.75390625,-62.01171875,-180.17578125
1656409124427.625,-60.546875,-68.359375,-87.890625,-68.359375,-31.73828125
1656409124431.5312,-71.2890625,-61.5234375,-84.9609375,-65.91796875,-30.2734375
1656409124435.4375,-97.16796875,-67.3828125,-81.0546875,-64.94140625,-108.3984375
1656409124439.3438,-89.84375,-66.40625,-80.078125,-58.59375,-126.953125
1656409124443.25,-77.1484375,-69.3359375,-86.9140625,-49.31640625,-20.5078125
1656409124447.1562,-89.35546875,-76.171875,-94.23828125,-55.17578125,106.93359375
1656409124451.0625,-91.30859375,-76.66015625,-95.703125,-66.40625,106.93359375
1656409124454.9688,-70.3125,-77.1484375,-92.7734375,-76.66015625,-59.5703125
1656409124458.875,-47.36328125,-75.1953125,-95.703125,-52.734375,51.7578125
1656409124462.7812,-41.015625,-76.66015625,-96.19140625,-44.43359375,351.07421875
1656409124466.6875,-45.41015625,-83.984375,-83.984375,-67.3828125,48.828125
1656409124470.5938,-55.6640625,-88.37890625,-89.84375,-43.45703125,-163.57421875
1656409124474.5,-40.0390625,-85.9375,-91.796875,-54.6875,-77.63671875
1656409124478.4062,-41.9921875,-85.44921875,-76.66015625,-70.80078125,-99.12109375
1656409124482.3125,-59.5703125,-83.49609375,-73.73046875,-52.734375,-117.1875
1656409124486.2188,-65.91796875,-73.2421875,-82.51953125,-70.3125,-88.37890625
1656409124490.125,-74.70703125,-74.70703125,-81.0546875,-80.56640625,-40.0390625
1656409124494.0312,-87.890625,-88.37890625,-86.9140625,-80.078125,0.48828125
1656409124497.9375,-85.9375,-93.26171875,-87.40234375,-85.9375,29.296875
1656409124501.8438,-81.0546875,-92.28515625,-84.47265625,-71.77734375,28.3203125
1656409124505.75,-83.984375,-91.30859375,-99.609375,-45.41015625,233.3984375
1656409124509.6562,-69.82421875,-91.796875,-83.49609375,-42.48046875,173.828125
1656409124513.5625,-64.453125,-90.33203125,-71.77734375,-56.640625,-72.75390625
1656409124517.4688,-71.2890625,-90.33203125,-85.9375,-62.5,-59.5703125
1656409124521.375,-58.10546875,-97.16796875,-78.125,-51.7578125,14.16015625
1656409124525.2812,-61.5234375,-101.5625,-85.44921875,-51.7578125,-89.35546875
1656409124529.1875,-61.03515625,-96.6796875,-95.703125,-61.03515625,-151.85546875
